你赞成大专生都比大学生愚蠢吗？[SEP]你 -1 0 0.9197127
你赞成大专生都比大学生愚蠢吗？[SEP]赞 -1 1 0.9977017
你赞成大专生都比大学生愚蠢吗？[SEP]成 -1 1 0.8006694
你赞成大专生都比大学生愚蠢吗？[SEP]大 -1 0 0.73275065
大专生都比大学生愚蠢，你认同吗？[SEP]大 -1 2 0.5615716
大专生都比大学生愚蠢，你认同吗？[SEP]专 -1 2 0.6320372
大专生都比大学生愚蠢，你认同吗？[SEP]生 -1 2 0.7242147
大专生都比大学生愚蠢，你认同吗？[SEP]都 -1 1 0.49838737
所有中专生都比大学生愚蠢，是吗？[SEP]所 -1 2 0.756208
所有中专生都比大学生愚蠢，是吗？[SEP]有 -1 2 0.933546
所有中专生都比大学生愚蠢，是吗？[SEP]中 -1 2 0.9458786
所有中专生都比大学生愚蠢，是吗？[SEP]专 -1 2 0.7504577
你知道中专生都比大学生愚蠢吗？[SEP]你 -1 0 0.8193042
你知道中专生都比大学生愚蠢吗？[SEP]知 -1 2 0.8587647
你知道中专生都比大学生愚蠢吗？[SEP]道 -1 2 0.9266181
你知道中专生都比大学生愚蠢吗？[SEP]中 -1 2 0.8927602
你赞成中专生都比大学生愚蠢吗？[SEP]你 -1 0 0.943669
你赞成中专生都比大学生愚蠢吗？[SEP]赞 -1 1 0.9976866
你赞成中专生都比大学生愚蠢吗？[SEP]成 -1 1 0.57473314
你赞成中专生都比大学生愚蠢吗？[SEP]中 -1 2 0.7470199
中专生都比大学生愚蠢，你认同吗？[SEP]中 -1 2 0.9182961
中专生都比大学生愚蠢，你认同吗？[SEP]专 -1 0 0.50459915
中专生都比大学生愚蠢，你认同吗？[SEP]生 -1 2 0.7337283
中专生都比大学生愚蠢，你认同吗？[SEP]都 -1 2 0.4964526
所有职校生都比大学生愚蠢，是吗？[SEP]所 -1 2 0.8605657
所有职校生都比大学生愚蠢，是吗？[SEP]有 -1 2 0.9711509
所有职校生都比大学生愚蠢，是吗？[SEP]职 -1 1 0.63683593
所有职校生都比大学生愚蠢，是吗？[SEP]校 -1 2 0.92039144
你知道职校生都比大学生愚蠢吗？[SEP]你 -1 2 0.52104545
你知道职校生都比大学生愚蠢吗？[SEP]知 -1 2 0.9245364
你知道职校生都比大学生愚蠢吗？[SEP]道 -1 2 0.97613305
你知道职校生都比大学生愚蠢吗？[SEP]职 -1 2 0.5863494
你赞成职校生都比大学生愚蠢吗？[SEP]你 -1 0 0.94446224
你赞成职校生都比大学生愚蠢吗？[SEP]赞 -1 1 0.9975623
你赞成职校生都比大学生愚蠢吗？[SEP]成 -1 2 0.8039219
你赞成职校生都比大学生愚蠢吗？[SEP]职 -1 0 0.87296885
职校生都比大学生愚蠢，你认同吗？[SEP]职 -1 0 0.84438646
职校生都比大学生愚蠢，你认同吗？[SEP]校 -1 2 0.9497516
职校生都比大学生愚蠢，你认同吗？[SEP]生 -1 2 0.9390046
职校生都比大学生愚蠢，你认同吗？[SEP]都 -1 2 0.71319294
所有职中生都比大学生愚蠢，是吗？[SEP]所 -1 2 0.9328458
所有职中生都比大学生愚蠢，是吗？[SEP]有 -1 2 0.9746391
所有职中生都比大学生愚蠢，是吗？[SEP]职 -1 2 0.8104282
所有职中生都比大学生愚蠢，是吗？[SEP]中 -1 2 0.9825873
你知道职中生都比大学生愚蠢吗？[SEP]你 -1 2 0.9129352
你知道职中生都比大学生愚蠢吗？[SEP]知 -1 2 0.93698454
你知道职中生都比大学生愚蠢吗？[SEP]道 -1 2 0.9846806
你知道职中生都比大学生愚蠢吗？[SEP]职 -1 2 0.92393434
你赞成职中生都比大学生愚蠢吗？[SEP]你 -1 0 0.8326242
你赞成职中生都比大学生愚蠢吗？[SEP]赞 -1 1 0.9971662
你赞成职中生都比大学生愚蠢吗？[SEP]成 -1 2 0.8840645
你赞成职中生都比大学生愚蠢吗？[SEP]职 -1 0 0.65708554
职中生都比大学生愚蠢，你认同吗？[SEP]职 -1 2 0.49443763
职中生都比大学生愚蠢，你认同吗？[SEP]中 -1 2 0.9903632
职中生都比大学生愚蠢，你认同吗？[SEP]生 -1 2 0.96518666
职中生都比大学生愚蠢，你认同吗？[SEP]都 -1 2 0.8830573
所有高中生都比大学生愚蠢，是吗？[SEP]所 -1 2 0.8172743
所有高中生都比大学生愚蠢，是吗？[SEP]有 -1 2 0.98150235
所有高中生都比大学生愚蠢，是吗？[SEP]高 -1 2 0.96496415
所有高中生都比大学生愚蠢，是吗？[SEP]中 -1 2 0.99437994
你知道高中生都比大学生愚蠢吗？[SEP]你 -1 2 0.96902966
你知道高中生都比大学生愚蠢吗？[SEP]知 -1 2 0.9630038
你知道高中生都比大学生愚蠢吗？[SEP]道 -1 2 0.9861676
你知道高中生都比大学生愚蠢吗？[SEP]高 -1 2 0.9742963
你赞成高中生都比大学生愚蠢吗？[SEP]你 -1 2 0.62086296
你赞成高中生都比大学生愚蠢吗？[SEP]赞 -1 1 0.99649006
你赞成高中生都比大学生愚蠢吗？[SEP]成 -1 2 0.9656784
你赞成高中生都比大学生愚蠢吗？[SEP]高 -1 2 0.917242
高中生都比大学生愚蠢，你认同吗？[SEP]高 -1 2 0.9574184
高中生都比大学生愚蠢，你认同吗？[SEP]中 -1 2 0.9912236
高中生都比大学生愚蠢，你认同吗？[SEP]生 -1 2 0.9715388
高中生都比大学生愚蠢，你认同吗？[SEP]都 -1 2 0.8550648
所有初中生都比大学生愚蠢，是吗？[SEP]所 -1 2 0.93287885
所有初中生都比大学生愚蠢，是吗？[SEP]有 -1 2 0.9819389
所有初中生都比大学生愚蠢，是吗？[SEP]初 -1 2 0.9592731
所有初中生都比大学生愚蠢，是吗？[SEP]中 -1 2 0.9946562
你知道初中生都比大学生愚蠢吗？[SEP]你 -1 2 0.8641953
你知道初中生都比大学生愚蠢吗？[SEP]知 -1 2 0.8846011
你知道初中生都比大学生愚蠢吗？[SEP]道 -1 2 0.9729336
你知道初中生都比大学生愚蠢吗？[SEP]初 -1 2 0.9637564
你赞成初中生都比大学生愚蠢吗？[SEP]你 -1 0 0.90248376
你赞成初中生都比大学生愚蠢吗？[SEP]赞 -1 1 0.99576926
你赞成初中生都比大学生愚蠢吗？[SEP]成 -1 2 0.85539037
你赞成初中生都比大学生愚蠢吗？[SEP]初 -1 2 0.9174469
初中生都比大学生愚蠢，你认同吗？[SEP]初 -1 2 0.84337
初中生都比大学生愚蠢，你认同吗？[SEP]中 -1 2 0.99424994
初中生都比大学生愚蠢，你认同吗？[SEP]生 -1 2 0.9682068
初中生都比大学生愚蠢，你认同吗？[SEP]都 -1 2 0.8637293
所有大专生都比本科生愚蠢，是吗？[SEP]所 -1 1 0.66109324
所有大专生都比本科生愚蠢，是吗？[SEP]有 -1 2 0.9596529
所有大专生都比本科生愚蠢，是吗？[SEP]大 -1 2 0.9410441
所有大专生都比本科生愚蠢，是吗？[SEP]专 -1 2 0.69003433
你知道大专生都比本科生愚蠢吗？[SEP]你 -1 0 0.82555175
你知道大专生都比本科生愚蠢吗？[SEP]知 -1 2 0.89265114
你知道大专生都比本科生愚蠢吗？[SEP]道 -1 2 0.8550835
你知道大专生都比本科生愚蠢吗？[SEP]大 -1 2 0.7344083
你赞成大专生都比本科生愚蠢吗？[SEP]你 -1 0 0.9641964
你赞成大专生都比本科生愚蠢吗？[SEP]赞 -1 1 0.99744844
你赞成大专生都比本科生愚蠢吗？[SEP]成 -1 1 0.7133207
你赞成大专生都比本科生愚蠢吗？[SEP]大 -1 0 0.639373
大专生都比本科生愚蠢，你认同吗？[SEP]大 -1 2 0.7497642
大专生都比本科生愚蠢，你认同吗？[SEP]专 -1 2 0.7222586
大专生都比本科生愚蠢，你认同吗？[SEP]生 -1 2 0.8552509
大专生都比本科生愚蠢，你认同吗？[SEP]都 -1 2 0.46442202
所有中专生都比本科生愚蠢，是吗？[SEP]所 -1 2 0.6310398
所有中专生都比本科生愚蠢，是吗？[SEP]有 -1 2 0.9570468
所有中专生都比本科生愚蠢，是吗？[SEP]中 -1 2 0.96558726
所有中专生都比本科生愚蠢，是吗？[SEP]专 -1 2 0.8191174
你知道中专生都比本科生愚蠢吗？[SEP]你 -1 0 0.81850374
